AgeGroup,Gender,WeightKg,Heightm,ActivityDayName,TotalMinutesAsleep,SedentaryMinutes,TotalActiveMinutes,TotalDistancekm,CaloriesBurnt,TotalSteps
35-44,Female,86.38366192627949,1.6368909021683755,Thursday,535,863,143,3.700000047683717,2507,5162
65+,Female,86.38366192627949,1.6368909021683755,Thursday,441,863,143,3.700000047683717,2507,5162
45-54,Female,86.38366192627949,1.6368909021683755,Thursday,384,863,143,3.700000047683717,2507,5162
35-44,Female,86.38366192627949,1.6368909021683755,Thursday,357,863,143,3.700000047683717,2507,5162
18-24,Female,86.38366192627949,1.6368909021683755,Thursday,477,863,143,3.700000047683717,2507,5162
55-64,Male,86.38366192627949,1.6368909021683755,Thursday,423,863,143,3.700000047683717,2507,5162
65+,Male,86.38366192627949,1.6368909021683755,Thursday,508,863,143,3.700000047683717,2507,5162
65+,Male,86.38366192627949,1.6368909021683755,Thursday,472,863,143,3.700000047683717,2507,5162
18-24,Male,86.38366192627949,1.6368909021683755,Thursday,424,863,143,3.700000047683717,2507,5162
65+,Female,86.38366192627949,1.6368909021683755,Thursday,486,863,143,3.700000047683717,2507,5162
55-64,Female,79.6197447680713,1.745128761483949,Thursday,545,862,86,1.02999997138977,1466,1551
25-34,Female,79.6197447680713,1.745128761483949,Thursday,445,862,86,1.02999997138977,1466,1551
35-44,Female,79.6197447680713,1.745128761483949,Thursday,291,862,86,1.02999997138977,1466,1551
55-64,Female,79.6197447680713,1.745128761483949,Thursday,535,862,86,1.02999997138977,1466,1551
45-54,Male,79.6197447680713,1.745128761483949,Thursday,441,862,86,1.02999997138977,1466,1551
18-24,Male,79.6197447680713,1.745128761483949,Thursday,384,862,86,1.02999997138977,1466,1551
25-34,Female,79.6197447680713,1.745128761483949,Thursday,357,862,86,1.02999997138977,1466,1551
35-44,Female,79.6197447680713,1.745128761483949,Thursday,477,862,86,1.02999997138977,1466,1551
45-54,Female,79.6197447680713,1.745128761483949,Thursday,423,862,86,1.02999997138977,1466,1551
18-24,Male,79.6197447680713,1.745128761483949,Thursday,508,862,86,1.02999997138977,1466,1551
18-24,Male,79.6197447680713,1.745128761483949,Thursday,472,862,86,1.02999997138977,1466,1551
18-24,Female,79.6197447680713,1.745128761483949,Thursday,424,862,86,1.02999997138977,1466,1551
45-54,Female,79.6197447680713,1.745128761483949,Thursday,486,862,86,1.02999997138977,1466,1551
35-44,Female,79.18244557977222,1.932881638315388,Thursday,545,1096,344,8.250000089406969,2668,11179
18-24,Male,79.18244557977222,1.932881638315388,Thursday,445,1096,344,8.250000089406969,2668,11179
55-64,Male,79.18244557977222,1.932881638315388,Thursday,291,1096,344,8.250000089406969,2668,11179
55-64,Male,79.18244557977222,1.932881638315388,Thursday,535,1096,344,8.250000089406969,2668,11179
55-64,Male,79.18244557977222,1.932881638315388,Thursday,441,1096,344,8.250000089406969,2668,11179
45-54,Male,79.18244557977222,1.932881638315388,Thursday,384,1096,344,8.250000089406969,2668,11179
45-54,Female,79.18244557977222,1.932881638315388,Thursday,357,1096,344,8.250000089406969,2668,11179
45-54,Male,79.18244557977222,1.932881638315388,Thursday,477,1096,344,8.250000089406969,2668,11179
18-24,Male,79.18244557977222,1.932881638315388,Thursday,423,1096,344,8.250000089406969,2668,11179
35-44,Male,79.18244557977222,1.932881638315388,Thursday,508,1096,344,8.250000089406969,2668,11179
25-34,Male,79.18244557977222,1.932881638315388,Thursday,472,1096,344,8.250000089406969,2668,11179
65+,Male,79.18244557977222,1.932881638315388,Thursday,424,1096,344,8.250000089406969,2668,11179
45-54,Female,79.18244557977222,1.932881638315388,Thursday,486,1096,344,8.250000089406969,2668,11179
18-24,Male,75.22930343914024,1.704852312562327,Thursday,545,787,256,6.020000070333482,2734,9123
25-34,Male,75.22930343914024,1.704852312562327,Thursday,445,787,256,6.020000070333482,2734,9123
25-34,Female,75.22930343914024,1.704852312562327,Thursday,291,787,256,6.020000070333482,2734,9123
25-34,Male,75.22930343914024,1.704852312562327,Thursday,535,787,256,6.020000070333482,2734,9123
25-34,Female,75.22930343914024,1.704852312562327,Thursday,441,787,256,6.020000070333482,2734,9123
35-44,Male,75.22930343914024,1.704852312562327,Thursday,384,787,256,6.020000070333482,2734,9123
25-34,Male,75.22930343914024,1.704852312562327,Thursday,357,787,256,6.020000070333482,2734,9123
65+,Male,75.22930343914024,1.704852312562327,Thursday,477,787,256,6.020000070333482,2734,9123
55-64,Female,75.22930343914024,1.704852312562327,Thursday,423,787,256,6.020000070333482,2734,9123
18-24,Female,75.22930343914024,1.704852312562327,Thursday,508,787,256,6.020000070333482,2734,9123
45-54,Female,75.22930343914024,1.704852312562327,Thursday,472,787,256,6.020000070333482,2734,9123
35-44,Male,75.22930343914024,1.704852312562327,Thursday,424,787,256,6.020000070333482,2734,9123
18-24,Female,75.22930343914024,1.704852312562327,Thursday,486,787,256,6.020000070333482,2734,9123
45-54,Male,100.9578788123032,1.8137496552568808,Thursday,545,1123,317,15.910000041127219,3411,20159
55-64,Female,100.9578788123032,1.8137496552568808,Thursday,445,1123,317,15.910000041127219,3411,20159
35-44,Male,100.9578788123032,1.8137496552568808,Thursday,291,1123,317,15.910000041127219,3411,20159
65+,Male,100.9578788123032,1.8137496552568808,Thursday,535,1123,317,15.910000041127219,3411,20159
25-34,Female,100.9578788123032,1.8137496552568808,Thursday,441,1123,317,15.910000041127219,3411,20159
65+,Male,100.9578788123032,1.8137496552568808,Thursday,384,1123,317,15.910000041127219,3411,20159
55-64,Female,100.9578788123032,1.8137496552568808,Thursday,357,1123,317,15.910000041127219,3411,20159
18-24,Female,100.9578788123032,1.8137496552568808,Thursday,477,1123,317,15.910000041127219,3411,20159
45-54,Male,100.9578788123032,1.8137496552568808,Thursday,423,1123,317,15.910000041127219,3411,20159
18-24,Female,100.9578788123032,1.8137496552568808,Thursday,508,1123,317,15.910000041127219,3411,20159
55-64,Female,100.9578788123032,1.8137496552568808,Thursday,472,1123,317,15.910000041127219,3411,20159
55-64,Male,100.9578788123032,1.8137496552568808,Thursday,424,1123,317,15.910000041127219,3411,20159
35-44,Female,100.9578788123032,1.8137496552568808,Thursday,486,1123,317,15.910000041127219,3411,20159
35-44,Female,58.69728476271662,1.6216225216249294,Thursday,545,1362,78,3.459999978542325,1705,5234
65+,Female,58.69728476271662,1.6216225216249294,Thursday,445,1362,78,3.459999978542325,1705,5234
18-24,Female,58.69728476271662,1.6216225216249294,Thursday,291,1362,78,3.459999978542325,1705,5234
55-64,Male,58.69728476271662,1.6216225216249294,Thursday,535,1362,78,3.459999978542325,1705,5234
65+,Female,58.69728476271662,1.6216225216249294,Thursday,441,1362,78,3.459999978542325,1705,5234
25-34,Male,58.69728476271662,1.6216225216249294,Thursday,384,1362,78,3.459999978542325,1705,5234
45-54,Male,58.69728476271662,1.6216225216249294,Thursday,357,1362,78,3.459999978542325,1705,5234
25-34,Female,58.69728476271662,1.6216225216249294,Thursday,477,1362,78,3.459999978542325,1705,5234
55-64,Male,58.69728476271662,1.6216225216249294,Thursday,423,1362,78,3.459999978542325,1705,5234
18-24,Male,58.69728476271662,1.6216225216249294,Thursday,508,1362,78,3.459999978542325,1705,5234
35-44,Female,58.69728476271662,1.6216225216249294,Thursday,472,1362,78,3.459999978542325,1705,5234
65+,Male,58.69728476271662,1.6216225216249294,Thursday,424,1362,78,3.459999978542325,1705,5234
65+,Male,58.69728476271662,1.6216225216249294,Thursday,486,1362,78,3.459999978542325,1705,5234
45-54,Female,84.82984698758082,1.879360558866952,Thursday,545,699,318,10.559999942779541,4163,13318
18-24,Male,84.82984698758082,1.879360558866952,Thursday,445,699,318,10.559999942779541,4163,13318
55-64,Female,84.82984698758082,1.879360558866952,Thursday,291,699,318,10.559999942779541,4163,13318
65+,Male,84.82984698758082,1.879360558866952,Thursday,535,699,318,10.559999942779541,4163,13318
18-24,Male,84.82984698758082,1.879360558866952,Thursday,441,699,318,10.559999942779541,4163,13318
55-64,Male,84.82984698758082,1.879360558866952,Thursday,384,699,318,10.559999942779541,4163,13318
18-24,Male,84.82984698758082,1.879360558866952,Thursday,357,699,318,10.559999942779541,4163,13318
35-44,Female,84.82984698758082,1.879360558866952,Thursday,477,699,318,10.559999942779541,4163,13318
65+,Male,84.82984698758082,1.879360558866952,Thursday,423,699,318,10.559999942779541,4163,13318
55-64,Male,84.82984698758082,1.879360558866952,Thursday,508,699,318,10.559999942779541,4163,13318
18-24,Female,84.82984698758082,1.879360558866952,Thursday,472,699,318,10.559999942779541,4163,13318
25-34,Male,84.82984698758082,1.879360558866952,Thursday,424,699,318,10.559999942779541,4163,13318
55-64,Female,84.82984698758082,1.879360558866952,Thursday,486,699,318,10.559999942779541,4163,13318
35-44,Female,97.29213323494336,1.7322556440300385,Thursday,545,1306,134,2.4300000667572,2443,3135
55-64,Male,97.29213323494336,1.7322556440300385,Thursday,445,1306,134,2.4300000667572,2443,3135
35-44,Male,97.29213323494336,1.7322556440300385,Thursday,291,1306,134,2.4300000667572,2443,3135
18-24,Female,97.29213323494336,1.7322556440300385,Thursday,535,1306,134,2.4300000667572,2443,3135
35-44,Female,97.29213323494336,1.7322556440300385,Thursday,441,1306,134,2.4300000667572,2443,3135
45-54,Male,97.29213323494336,1.7322556440300385,Thursday,384,1306,134,2.4300000667572,2443,3135
65+,Female,97.29213323494336,1.7322556440300385,Thursday,357,1306,134,2.4300000667572,2443,3135
18-24,Male,97.29213323494336,1.7322556440300385,Thursday,477,1306,134,2.4300000667572,2443,3135
25-34,Female,97.29213323494336,1.7322556440300385,Thursday,423,1306,134,2.4300000667572,2443,3135
55-64,Male,97.29213323494336,1.7322556440300385,Thursday,508,1306,134,2.4300000667572,2443,3135
45-54,Male,97.29213323494336,1.7322556440300385,Thursday,472,1306,134,2.4300000667572,2443,3135
55-64,Female,97.29213323494336,1.7322556440300385,Thursday,424,1306,134,2.4300000667572,2443,3135
45-54,Female,97.29213323494336,1.7322556440300385,Thursday,486,1306,134,2.4300000667572,2443,3135
55-64,Male,74.00393951063165,1.896874281128955,Thursday,545,853,84,0.779999971389771,1963,1219
65+,Male,74.00393951063165,1.896874281128955,Thursday,445,853,84,0.779999971389771,1963,1219
65+,Female,74.00393951063165,1.896874281128955,Thursday,291,853,84,0.779999971389771,1963,1219
18-24,Female,74.00393951063165,1.896874281128955,Thursday,535,853,84,0.779999971389771,1963,1219
55-64,Female,74.00393951063165,1.896874281128955,Thursday,441,853,84,0.779999971389771,1963,1219
35-44,Female,74.00393951063165,1.896874281128955,Thursday,384,853,84,0.779999971389771,1963,1219
18-24,Male,74.00393951063165,1.896874281128955,Thursday,357,853,84,0.779999971389771,1963,1219
25-34,Male,74.00393951063165,1.896874281128955,Thursday,477,853,84,0.779999971389771,1963,1219
45-54,Female,74.00393951063165,1.896874281128955,Thursday,423,853,84,0.779999971389771,1963,1219
55-64,Female,74.00393951063165,1.896874281128955,Thursday,508,853,84,0.779999971389771,1963,1219
55-64,Female,74.00393951063165,1.896874281128955,Thursday,472,853,84,0.779999971389771,1963,1219
18-24,Male,74.00393951063165,1.896874281128955,Thursday,424,853,84,0.779999971389771,1963,1219
25-34,Male,74.00393951063165,1.896874281128955,Thursday,486,853,84,0.779999971389771,1963,1219
55-64,Female,42.25811453132664,1.518605199389987,Thursday,545,1061,379,18.890000164508855,3793,21129
25-34,Female,42.25811453132664,1.518605199389987,Thursday,445,1061,379,18.890000164508855,3793,21129
18-24,Female,42.25811453132664,1.518605199389987,Thursday,291,1061,379,18.890000164508855,3793,21129
45-54,Male,42.25811453132664,1.518605199389987,Thursday,535,1061,379,18.890000164508855,3793,21129
45-54,Male,42.25811453132664,1.518605199389987,Thursday,441,1061,379,18.890000164508855,3793,21129
35-44,Female,42.25811453132664,1.518605199389987,Thursday,384,1061,379,18.890000164508855,3793,21129
45-54,Female,42.25811453132664,1.518605199389987,Thursday,357,1061,379,18.890000164508855,3793,21129
25-34,Female,42.25811453132664,1.518605199389987,Thursday,477,1061,379,18.890000164508855,3793,21129
55-64,Male,42.25811453132664,1.518605199389987,Thursday,423,1061,379,18.890000164508855,3793,21129
35-44,Male,42.25811453132664,1.518605199389987,Thursday,508,1061,379,18.890000164508855,3793,21129
25-34,Female,42.25811453132664,1.518605199389987,Thursday,472,1061,379,18.890000164508855,3793,21129
45-54,Female,42.25811453132664,1.518605199389987,Thursday,424,1061,379,18.890000164508855,3793,21129
25-34,Female,42.25811453132664,1.518605199389987,Thursday,486,1061,379,18.890000164508855,3793,21129
65+,Male,119.65327960069362,1.832443883567935,Friday,412,726,272,6.230000019073479,1745,9762
35-44,Female,119.65327960069362,1.832443883567935,Friday,644,726,272,6.230000019073479,1745,9762
45-54,Male,119.65327960069362,1.832443883567935,Friday,475,726,272,6.230000019073479,1745,9762
35-44,Female,119.65327960069362,1.832443883567935,Friday,523,726,272,6.230000019073479,1745,9762
18-24,Male,119.65327960069362,1.832443883567935,Friday,452,726,272,6.230000019073479,1745,9762
35-44,Female,119.65327960069362,1.832443883567935,Friday,424,726,272,6.230000019073479,1745,9762
55-64,Male,119.65327960069362,1.832443883567935,Friday,465,726,272,6.230000019073479,1745,9762
45-54,Female,119.65327960069362,1.832443883567935,Friday,499,726,272,6.230000019073479,1745,9762
55-64,Male,119.65327960069362,1.832443883567935,Friday,337,726,272,6.230000019073479,1745,9762
35-44,Female,119.65327960069362,1.832443883567935,Friday,253,726,272,6.230000019073479,1745,9762
45-54,Female,119.65327960069362,1.832443883567935,Friday,377,726,272,6.230000019073479,1745,9762
55-64,Female,119.65327960069362,1.832443883567935,Friday,392,726,272,6.230000019073479,1745,9762
35-44,Male,119.65327960069362,1.832443883567935,Friday,391,726,272,6.230000019073479,1745,9762
65+,Female,119.65327960069362,1.832443883567935,Friday,370,726,272,6.230000019073479,1745,9762
45-54,Female,119.65327960069362,1.832443883567935,Friday,377,726,272,6.230000019073479,1745,9762
18-24,Female,119.65327960069362,1.832443883567935,Friday,513,726,272,6.230000019073479,1745,9762
35-44,Female,119.65327960069362,1.832443883567935,Friday,363,726,272,6.230000019073479,1745,9762
55-64,Female,71.71588323153861,1.735512770757216,Friday,412,1344,96,0.970000028610229,1344,1510
35-44,Male,71.71588323153861,1.735512770757216,Friday,644,1344,96,0.970000028610229,1344,1510
18-24,Female,71.71588323153861,1.735512770757216,Friday,475,1344,96,0.970000028610229,1344,1510
18-24,Male,71.71588323153861,1.735512770757216,Friday,523,1344,96,0.970000028610229,1344,1510
55-64,Male,71.71588323153861,1.735512770757216,Friday,452,1344,96,0.970000028610229,1344,1510
35-44,Male,71.71588323153861,1.735512770757216,Friday,424,1344,96,0.970000028610229,1344,1510
35-44,Male,71.71588323153861,1.735512770757216,Friday,465,1344,96,0.970000028610229,1344,1510
65+,Male,71.71588323153861,1.735512770757216,Friday,499,1344,96,0.970000028610229,1344,1510
25-34,Male,71.71588323153861,1.735512770757216,Friday,337,1344,96,0.970000028610229,1344,1510
45-54,Female,71.71588323153861,1.735512770757216,Friday,253,1344,96,0.970000028610229,1344,1510
65+,Male,71.71588323153861,1.735512770757216,Friday,377,1344,96,0.970000028610229,1344,1510
55-64,Female,71.71588323153861,1.735512770757216,Friday,392,1344,96,0.970000028610229,1344,1510
45-54,Male,71.71588323153861,1.735512770757216,Friday,391,1344,96,0.970000028610229,1344,1510
35-44,Male,71.71588323153861,1.735512770757216,Friday,370,1344,96,0.970000028610229,1344,1510
55-64,Male,71.71588323153861,1.735512770757216,Friday,377,1344,96,0.970000028610229,1344,1510
45-54,Male,71.71588323153861,1.735512770757216,Friday,513,1344,96,0.970000028610229,1344,1510
65+,Male,71.71588323153861,1.735512770757216,Friday,363,1344,96,0.970000028610229,1344,1510
55-64,Male,44.47389790429047,1.4318028994210148,Friday,412,1263,177,3.820000052452091,2750,5263
18-24,Male,44.47389790429047,1.4318028994210148,Friday,644,1263,177,3.820000052452091,2750,5263
55-64,Male,44.47389790429047,1.4318028994210148,Friday,475,1263,177,3.820000052452091,2750,5263
25-34,Male,44.47389790429047,1.4318028994210148,Friday,523,1263,177,3.820000052452091,2750,5263
65+,Female,44.47389790429047,1.4318028994210148,Friday,452,1263,177,3.820000052452091,2750,5263
25-34,Male,44.47389790429047,1.4318028994210148,Friday,424,1263,177,3.820000052452091,2750,5263
55-64,Female,44.47389790429047,1.4318028994210148,Friday,465,1263,177,3.820000052452091,2750,5263
55-64,Male,44.47389790429047,1.4318028994210148,Friday,499,1263,177,3.820000052452091,2750,5263
25-34,Male,44.47389790429047,1.4318028994210148,Friday,337,1263,177,3.820000052452091,2750,5263
65+,Female,44.47389790429047,1.4318028994210148,Friday,253,1263,177,3.820000052452091,2750,5263
65+,Female,44.47389790429047,1.4318028994210148,Friday,377,1263,177,3.820000052452091,2750,5263
18-24,Male,44.47389790429047,1.4318028994210148,Friday,392,1263,177,3.820000052452091,2750,5263
35-44,Male,44.47389790429047,1.4318028994210148,Friday,391,1263,177,3.820000052452091,2750,5263
65+,Male,44.47389790429047,1.4318028994210148,Friday,370,1263,177,3.820000052452091,2750,5263
65+,Male,44.47389790429047,1.4318028994210148,Friday,377,1263,177,3.820000052452091,2750,5263
35-44,Male,44.47389790429047,1.4318028994210148,Friday,513,1263,177,3.820000052452091,2750,5263
35-44,Female,44.47389790429047,1.4318028994210148,Friday,363,1263,177,3.820000052452091,2750,5263
55-64,Male,58.59695295992614,1.6946274225169309,Friday,412,527,176,2.53999996185303,1725,3844
35-44,Female,58.59695295992614,1.6946274225169309,Friday,644,527,176,2.53999996185303,1725,3844
18-24,Female,58.59695295992614,1.6946274225169309,Friday,475,527,176,2.53999996185303,1725,3844
18-24,Male,58.59695295992614,1.6946274225169309,Friday,523,527,176,2.53999996185303,1725,3844
